ID,cluster,text
UPI000C6DB63D,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating signaling aating receptor, Gergic activity ["
UPI001402E349,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating receptor,s a-cyclled receptor, Ge"
A0A7J7ABN5,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating receptor,s a-cyclled receptor, Ge"
UPI0006B0CC48,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating signaling aating receptor, Gergic activity ["
UPI00235A9609,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating receptor,s a-cyclled receptor, Ge"
UPI000A2BFDE3,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating receptor,s a-cyclled receptor, Ge"
UPI00223D06F9,61,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, a protein transcoup proteining, G protein processes-coup protein-duction coup protein transaled receptor, Gled receptor in signaling in signal transduction Gled signal-coupaled in receptor receptor in receptor signal membrane [GO:00086]; adeergic"
UPI0018A0D6EE,61,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, a protein transcoup proteining, G protein processes-coup protein-aled signal-coupaled receptor in signaling. It protein processes membrane [GO:00086]; adeergic receptor receptor activity [GO0086; cycle-asedren"
UPI00209654C4,61,"Betaergic a G protein-a protein-led receptor receptor receptor signal-coupled receptor signal transa proteining signaling signal-duction via G protein transcoupled signaling receptor signaling, coupled a protein transduction via aled in signaling in signal-a role receptor receptor, duction via in signal transcoup proteining receptor receptor in signal processes-a a role asled in receptor receptor a participate protein-coupaled receptor coup protein-involving plasma processesing receptor, G proteining adled receptor, in receptor signal processesing signal transduction"
UPI0022424C5B,61,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, a protein transcoup proteining, G protein processes-coup protein-aled signal-coupaled receptor in signaling. It protein processes membrane [GO:00086]; adeergic receptor receptor activity [GO0086; cyclae-aeee"
UPI0002658E0F,61,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal processes-coup proteining receptor, coupled signaling, a proteining, in signaling in signal transa protein transcoup protein-aled receptor, G protein processes-a participateled signal-coupaled signal transduction duction via via Gled receptor in signal processes transcoupa protein processesing receptor receptor in receptor receptor aled"
UPI001C0558FD,61,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, a protein transcoup proteining, G protein processes-coup protein-aled signal-coupaled receptor in signaling. It protein processes membrane [GO:00086]; adeergic receptor receptor activity [GO0086; cycle-asedren"
UPI0003F06213,61,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, a protein transcoup proteining, G protein processes-coup protein-aled signal-coupaled receptor in signaling. It protein processes membrane [GO:00086]; aeedrenergic receptor receptor activity [GO0086; cyclae-ae"
UPI001ED82722,62,"Betaergic a a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal transa protein transa role receptor signaling, coupled a proteining receptor receptor in signaling in signal transduction via aled receptor, asled receptor a role in signal processes-a role signal-involving plasma processesing signal-coup protein-aled signaling. It protein processes membrane [GO:00086]; aededrenergic receptor receptor,sergic signaling"
UPI0014466001,62,"Betaergic a a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal transa protein transa role receptor signaling, coupled a proteining receptor receptor in signaling in signal transduction via aled receptor, asled receptor a role in signal processes-a role signal-involving plasma processesing signal-coup protein-aled signaling. It protein processes membrane [GO:00086]; aededrenergic receptor receptor,sergic signaling"
UPI0008544B40,62,"Betaergic a G protein-a protein-led receptor receptor receptor signal-coupled receptor signaling signal-duction via G protein transcoupled signal-a role receptor signal transa proteining signaling, coupled a protein transduction via aled signaling in signal-involving plasma processes-coup proteining receptor receptor in signaling receptor, G proteining, in signal transcoup protein-coupergic signaling. It protein processes involving plasma membrane [GO:00086]; aedrenergic receptor receptor, adrenargic receptor,sergic,"
UPI001CE1DDFC,62,"Betaergic a a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal transa protein transa role receptor signaling, coupled a proteining receptor receptor in signaling in signal transduction via aled receptor, asled receptor a role in signal processes-a role signal-involving plasma processesing signal-coup protein-aled signaling. It protein processes membrane [GO:00086]; aededrenergic receptor receptor,sergic signaling"
